date,market,segment,orders,sessions,order_attempts,cancellations,gross_bookings,net_revenue,driver_hours,active_delivery_hours,fulfillment_rate
2024-02-09,boston,all,860,11145,914,87,33659.35,6463.7,435.3,342.8,0.9409
2024-02-10,boston,all,894,11954,955,70,32671.66,6270.51,404.6,308.6,0.9361
2024-02-11,boston,all,796,10902,845,62,32000.09,5530.14,430.4,330.5,0.942
2024-02-12,boston,all,650,9265,693,54,26104.52,5026.33,354.2,281.3,0.938
2024-02-13,boston,all,653,8964,678,63,25054.13,4519.82,350.2,283.5,0.9631
2024-02-14,boston,all,669,9438,700,75,24305.02,4762.29,327.8,242.2,0.9557
2024-02-15,boston,all,722,9581,764,70,29177.88,4970.09,386.4,283.6,0.945
2024-02-16,boston,all,790,10532,814,86,32125.54,6361.87,413.8,324.0,0.9705
2024-02-17,boston,all,868,11543,934,102,35405.1,6532.82,394.3,293.0,0.9293
2024-02-18,boston,all,761,10182,793,81,28933.31,5029.73,355.4,262.8,0.9596
2024-02-19,boston,all,623,8443,644,64,25414.38,4778.66,323.8,239.7,0.9674
2024-02-20,boston,all,594,8634,632,42,23547.84,4492.01,317.8,235.1,0.9399
2024-02-21,boston,all,646,9172,672,60,26956.92,5213.31,323.8,248.6,0.9613
2024-02-22,boston,all,737,10003,780,61,28043.11,5357.79,375.8,306.8,0.9449
2024-02-23,boston,all,812,10592,846,78,34347.93,6409.37,379.2,304.4,0.9598
2024-02-24,boston,all,844,11625,876,99,36308.86,6261.77,424.8,328.9,0.9635
2024-02-25,boston,all,850,11849,907,73,34197.33,6698.81,428.3,311.9,0.9372
2024-02-26,boston,all,630,8699,661,49,25708.63,5128.93,276.5,217.7,0.9531
2024-02-27,boston,all,630,8641,667,70,26187.7,5063.14,293.7,224.7,0.9445
2024-02-28,boston,all,640,8840,666,76,24287.1,4154.12,320.7,255.9,0.961
2024-02-29,boston,all,735,10191,777,80,28685.19,5526.8,365.1,280.9,0.9459
2024-03-01,boston,all,777,10852,817,60,31366.28,5586.0,344.4,271.0,0.951
2024-03-02,boston,all,886,11998,915,86,39031.66,7761.95,406.6,300.9,0.9683
2024-03-03,boston,all,820,11072,874,74,30838.39,5301.28,376.2,302.2,0.9382
2024-03-04,boston,all,622,8706,658,63,26917.33,4650.45,297.8,237.6,0.9453
2024-03-05,boston,all,642,9241,691,66,25431.9,4461.8,303.3,229.7,0.9291
2024-03-06,boston,all,747,10227,800,82,29828.55,5744.82,405.9,331.4,0.9338
2024-03-07,boston,all,650,8845,688,53,27583.46,5228.23,352.7,259.6,0.9448
2024-03-08,boston,all,798,10900,824,94,35146.23,6741.65,404.1,291.8,0.9684
2024-03-09,boston,all,919,12395,981,74,37537.19,6779.84,415.3,330.7,0.9368
2024-03-10,boston,all,870,11817,920,66,36826.66,7232.29,403.5,314.8,0.9457
2024-03-11,boston,all,605,8455,648,67,23086.43,4233.77,348.7,254.9,0.9336
2024-03-12,boston,all,676,9267,716,63,26324.16,4581.02,345.7,254.4,0.9441
2024-03-13,boston,all,634,8688,653,60,23645.1,4564.08,355.1,260.3,0.9709
2024-03-14,boston,all,668,9055,715,57,26031.17,4838.83,321.8,237.1,0.9343
2024-03-15,boston,all,824,10848,882,60,33891.51,6364.9,436.2,334.2,0.9342
2024-03-16,boston,all,929,12526,961,74,37554.17,6818.1,470.8,341.4,0.9667
2024-03-17,boston,all,888,11294,945,96,38587.33,7382.59,426.2,329.0,0.9397
2024-03-18,boston,all,647,8692,683,53,28538.8,4882.05,323.0,252.1,0.9473
2024-03-19,boston,all,680,9540,720,81,27014.35,4990.5,304.9,241.7,0.9444
2024-03-20,boston,all,674,9316,724,74,26043.79,4761.19,350.8,285.8,0.9309
2024-03-21,boston,all,725,10460,756,82,30682.05,5903.05,351.8,256.2,0.959
2024-03-22,boston,all,858,11527,884,98,36489.41,6494.24,477.2,345.3,0.9706
2024-03-23,boston,all,915,11901,952,97,37407.48,6621.55,461.8,338.9,0.9611
2024-03-24,boston,all,911,11596,980,85,37725.53,6775.32,454.6,342.6,0.9296
2024-03-25,boston,all,623,8646,648,72,25604.24,4721.84,325.9,251.8,0.9614
2024-03-26,boston,all,670,9223,713,61,25475.07,4491.16,307.6,221.6,0.9397
2024-03-27,boston,all,713,9761,763,53,26782.32,5102.73,375.6,296.4,0.9345
2024-03-28,boston,all,777,10355,832,78,31000.9,5578.56,411.4,335.6,0.9339
2024-03-29,boston,all,770,10558,794,58,30490.59,5568.98,407.9,303.9,0.9698
2024-03-30,boston,all,957,12209,986,98,38810.07,7246.92,502.0,361.9,0.9706
2024-03-31,boston,all,804,10870,868,96,31948.99,5792.55,414.1,329.3,0.9263
2023-01-01,austin,all,478,6731,500,36,17674.95,3414.4,229.6,166.6,0.956
2023-01-02,austin,all,397,5582,413,37,14180.87,2780.98,179.5,135.4,0.9613
2023-01-03,austin,all,441,6094,457,50,15872.66,3028.44,205.9,151.0,0.965
2023-01-04,austin,all,397,5604,427,36,14953.41,2701.73,189.2,144.5,0.9297
2023-01-05,austin,all,436,6023,452,42,19166.76,3560.04,227.1,180.8,0.9646
2023-01-06,austin,all,471,6276,497,51,18194.52,3360.86,240.1,174.0,0.9477
2023-01-07,austin,all,562,7549,602,59,20765.73,3597.37,294.7,226.9,0.9336
2023-01-08,austin,all,472,6524,486,45,17644.74,3429.3,257.4,198.1,0.9712
2023-01-09,austin,all,383,5407,397,45,14311.42,2824.87,161.4,116.2,0.9647
2023-01-10,austin,all,398,5575,417,29,14461.42,2885.52,214.5,170.3,0.9544
2023-01-11,austin,all,394,5601,409,29,14924.94,2648.27,202.1,147.3,0.9633
2023-01-12,austin,all,408,5804,424,37,14776.24,2554.36,190.7,155.1,0.9623
2023-01-13,austin,all,485,6711,514,38,16807.19,2913.21,234.7,184.0,0.9436
2023-01-14,austin,all,561,7307,583,45,20969.64,4070.81,298.8,223.7,0.9623
2023-01-15,austin,all,494,6790,525,38,18585.76,3511.82,266.0,216.1,0.941
2023-01-16,austin,all,393,5419,423,41,14239.92,2743.8,200.0,152.0,0.9291
2023-01-17,austin,all,383,5500,399,35,14196.08,2798.84,199.7,149.0,0.9599
2023-01-18,austin,all,415,5656,432,46,15875.25,2806.55,176.6,133.9,0.9606
2023-01-19,austin,all,439,6228,452,36,15981.99,2891.5,234.3,183.0,0.9712
2023-01-20,austin,all,474,6473,489,48,16914.32,3277.51,254.9,202.0,0.9693
2023-01-21,austin,all,494,7015,519,40,17391.52,3091.89,234.7,184.5,0.9518
2023-01-22,austin,all,514,6883,542,36,18522.94,3430.1,254.6,206.8,0.9483
2023-01-23,austin,all,388,5323,403,41,15248.86,2795.17,183.0,149.3,0.9628
2023-01-24,austin,all,372,5376,389,29,13443.33,2525.45,185.2,137.0,0.9563
2023-01-25,austin,all,427,5874,443,45,15865.61,3167.51,181.9,147.6,0.9639
2023-01-26,austin,all,407,5893,433,43,14614.49,2529.94,197.8,144.5,0.94
2023-01-27,austin,all,454,6137,477,47,16231.1,2995.28,230.0,187.6,0.9518
2023-01-28,austin,all,575,7916,613,57,20064.78,3988.27,297.9,222.2,0.938
2023-01-29,austin,all,519,6921,549,59,19038.48,3435.23,265.5,198.2,0.9454
2023-01-30,austin,all,436,6114,457,32,15502.55,2979.87,246.3,187.7,0.954
2023-01-31,austin,all,414,5731,439,48,16073.32,3180.56,174.2,128.6,0.9431
2023-02-01,austin,all,424,5825,437,31,15392.81,2727.89,199.3,160.0,0.9703
2023-02-02,austin,all,424,6015,451,40,15441.54,2662.76,189.4,138.7,0.9401
2023-02-03,austin,all,475,6497,498,55,17181.31,2959.84,238.2,182.0,0.9538
2023-02-04,austin,all,551,7707,582,46,20484.63,3527.24,285.5,231.5,0.9467
2023-02-05,austin,all,523,7199,552,59,20512.54,3702.83,252.3,197.7,0.9475
2023-02-06,austin,all,414,5620,438,41,14325.4,2489.56,226.2,176.6,0.9452
2023-02-07,austin,all,398,5526,424,45,14728.79,2682.86,192.7,157.9,0.9387
2023-02-08,austin,all,403,5805,417,29,13555.7,2611.15,206.6,149.2,0.9664
2023-02-09,austin,all,431,5876,454,42,16693.65,2987.28,231.1,173.8,0.9493
2023-02-10,austin,all,471,6397,487,37,17098.55,3152.67,229.6,168.2,0.9671
2023-02-11,austin,all,591,7949,616,42,19959.12,3469.32,308.7,228.0,0.9594
2023-02-12,austin,all,475,6434,494,50,16231.56,3099.4,237.2,175.9,0.9615
2023-02-13,austin,all,425,5944,450,46,16143.77,2898.29,202.4,158.4,0.9444
2023-02-14,austin,all,395,5795,419,42,13217.51,2300.6,205.1,153.3,0.9427
2023-02-15,austin,all,417,5755,447,44,15432.28,3065.47,171.8,135.1,0.9329
2023-02-16,austin,all,408,6015,431,45,14572.9,2813.86,201.3,159.8,0.9466
2023-02-17,austin,all,476,6378,508,44,17204.81,3261.51,233.5,177.5,0.937
2023-02-18,austin,all,522,7125,561,46,18411.06,3529.22,279.2,216.0,0.9305
2023-02-19,austin,all,489,6576,507,53,16998.15,3106.66,269.4,197.5,0.9645
2023-02-20,austin,all,383,5380,408,40,13638.79,2440.66,233.9,186.0,0.9387
2023-02-21,austin,all,399,5506,418,32,14979.99,2771.29,204.7,156.0,0.9545
2023-02-22,austin,all,399,5621,417,37,14350.45,2794.86,196.7,158.0,0.9568
2023-02-23,austin,all,422,5912,455,33,15727.41,3128.4,183.1,141.5,0.9275
2023-02-24,austin,all,476,6453,495,52,17163.57,3229.47,266.1,210.1,0.9616
2023-02-25,austin,all,521,6864,560,43,19597.69,3552.88,293.8,222.1,0.9304
2023-02-26,austin,all,530,7158,568,54,19746.35,3782.34,281.5,213.1,0.9331
2023-02-27,austin,all,379,5487,407,40,13459.5,2569.58,182.7,139.5,0.9312
2023-02-28,austin,all,410,5848,434,49,14251.41,2528.54,222.2,174.1,0.9447
2023-03-01,austin,all,414,5768,439,38,15833.04,2898.48,187.8,144.7,0.9431
2023-03-02,austin,all,458,6300,481,52,16037.13,2790.79,209.2,167.4,0.9522
2023-03-03,austin,all,509,7065,534,53,19043.69,3467.25,216.2,156.8,0.9532
2023-03-04,austin,all,582,7621,624,41,21276.03,4103.77,317.5,257.2,0.9327
2023-03-05,austin,all,529,7215,555,47,18861.45,3384.07,263.9,214.4,0.9532
2023-03-06,austin,all,405,5655,427,36,15099.93,2853.75,223.6,166.4,0.9485
2023-03-07,austin,all,411,5948,444,31,16027.51,2882.22,185.6,135.5,0.9257
2023-03-08,austin,all,435,5997,456,40,16374.08,2855.85,206.7,160.6,0.9539
2023-03-09,austin,all,405,5765,434,31,14878.06,2860.18,212.4,154.3,0.9332
2023-03-10,austin,all,488,6776,509,55,19256.09,3613.97,236.8,175.9,0.9587
2023-03-11,austin,all,509,7013,525,45,17023.23,3315.51,243.6,187.8,0.9695
2023-03-12,austin,all,509,6770,539,40,17545.34,3340.08,275.5,215.3,0.9443
2023-03-13,austin,all,398,5556,419,40,14189.65,2760.11,188.5,139.4,0.9499
2023-03-14,austin,all,387,5552,414,44,15127.93,2642.07,197.7,160.8,0.9348
2023-03-15,austin,all,401,5709,413,47,15326.49,2888.09,209.2,154.4,0.9709
2023-03-16,austin,all,468,6415,484,54,15616.12,2826.85,232.0,170.6,0.9669
2023-03-17,austin,all,479,6581,514,55,17102.03,3290.35,232.8,171.4,0.9319
2023-03-18,austin,all,575,7784,606,50,19598.31,3672.77,262.1,213.1,0.9488
2023-03-19,austin,all,502,6754,530,48,18285.94,3138.33,265.2,214.2,0.9472
2023-03-20,austin,all,353,5347,368,31,13465.48,2504.67,208.6,150.9,0.9592
2023-03-21,austin,all,422,5802,454,49,16154.4,3106.96,233.2,184.8,0.9295
2023-03-22,austin,all,429,6149,461,32,15868.33,2822.72,213.1,155.0,0.9306
2023-03-23,austin,all,430,6098,454,42,15361.47,2913.08,210.4,153.1,0.9471
2023-03-24,austin,all,492,6523,512,41,17872.34,3489.18,263.8,191.9,0.9609
2023-03-25,austin,all,611,8120,659,69,23063.41,3965.87,330.6,265.5,0.9272
2023-03-26,austin,all,522,7077,561,45,21289.16,3988.33,249.4,190.2,0.9305
2023-03-27,austin,all,382,5306,403,43,13116.81,2579.13,219.5,170.3,0.9479
2023-03-28,austin,all,424,5856,450,49,16705.45,2903.28,224.7,162.5,0.9422
2023-03-29,austin,all,420,5761,442,33,15517.07,2763.24,242.8,196.7,0.9502
2023-03-30,austin,all,450,6153,468,48,17098.63,3227.84,219.1,179.3,0.9615
2023-03-31,austin,all,472,6440,502,41,17387.5,3261.12,191.3,142.2,0.9402
2023-04-01,austin,all,536,7448,570,48,20937.58,4057.74,283.6,222.8,0.9404
2023-04-02,austin,all,475,6532,502,40,17623.29,3328.54,223.1,175.8,0.9462
2023-04-03,austin,all,402,5655,430,41,14197.04,2658.76,199.1,162.6,0.9349
2023-04-04,austin,all,417,5890,439,36,15563.05,2856.68,220.0,169.0,0.9499
2023-04-05,austin,all,392,5634,421,42,15114.09,2604.88,188.3,140.1,0.9311
2023-04-06,austin,all,447,6242,465,49,16315.67,3062.98,247.0,186.7,0.9613
2023-04-07,austin,all,485,6844,523,44,15866.68,2771.89,259.5,203.4,0.9273
2023-04-08,austin,all,526,7181,547,37,19088.67,3815.36,288.7,221.5,0.9616
2023-04-09,austin,all,481,6565,499,35,17642.57,3040.79,273.3,198.9,0.9639
2023-04-10,austin,all,370,5206,392,31,13474.66,2321.3,190.8,152.8,0.9439
2023-04-11,austin,all,398,5516,412,47,14167.11,2743.03,210.8,170.0,0.966
2023-04-12,austin,all,426,5915,442,38,16577.58,2868.5,219.0,168.2,0.9638
2023-04-13,austin,all,469,6326,500,50,15087.42,2748.21,225.6,174.2,0.938
2023-04-14,austin,all,460,6360,481,54,16868.89,3337.09,209.4,161.1,0.9563
2023-04-15,austin,all,556,7564,595,48,20403.57,3950.88,243.8,188.5,0.9345
2023-04-16,austin,all,499,6798,518,49,20121.23,3561.16,262.3,191.5,0.9633
2023-04-17,austin,all,380,5344,399,43,13859.99,2460.58,197.5,150.8,0.9524
2023-04-18,austin,all,395,5718,414,40,14738.74,2767.47,193.6,148.1,0.9541
2023-04-19,austin,all,428,6174,451,32,15719.65,2901.74,215.3,176.5,0.949
2023-04-20,austin,all,410,5775,431,44,15035.66,2608.72,200.7,145.5,0.9513
2023-04-21,austin,all,510,7202,535,59,20255.87,3539.9,227.1,170.6,0.9533
2023-04-22,austin,all,540,7439,565,59,18614.47,3612.82,278.0,213.9,0.9558
2023-04-23,austin,all,469,6503,483,50,16547.42,2984.22,212.3,170.8,0.971
2023-04-24,austin,all,404,5734,429,44,15302.05,2968.14,221.4,169.6,0.9417
2023-04-25,austin,all,431,5937,454,43,15933.52,2799.44,224.8,168.4,0.9493
2023-04-26,austin,all,400,5766,419,33,14393.24,2705.68,180.4,139.5,0.9547
2023-04-27,austin,all,461,6388,480,53,16767.14,3104.49,292.9,219.6,0.9604
2023-04-28,austin,all,546,7557,587,42,20839.68,3746.8,278.8,216.0,0.9302
2023-04-29,austin,all,548,7568,571,61,20487.14,3856.85,285.3,225.1,0.9597
2023-04-30,austin,all,576,7812,620,51,20274.53,3522.42,291.5,225.4,0.929
2023-05-01,austin,all,418,5922,435,43,15438.39,3021.2,205.2,160.3,0.9609
2023-05-02,austin,all,414,5947,447,46,15073.37,2898.63,184.6,133.6,0.9262
2023-05-03,austin,all,415,5897,436,46,15503.79,2769.12,239.4,188.1,0.9518
2023-05-04,austin,all,424,6196,448,33,15227.55,2853.71,251.4,205.4,0.9464
2023-05-05,austin,all,506,6863,529,51,17353.19,3419.71,272.4,209.5,0.9565
2023-05-06,austin,all,537,7832,578,43,20259.44,3700.77,298.4,238.8,0.9291
2023-05-07,austin,all,514,6907,537,39,19275.63,3486.97,239.1,185.3,0.9572
2023-05-08,austin,all,390,5435,416,37,15242.34,2956.53,179.1,141.6,0.9375
2023-05-09,austin,all,453,6191,467,54,15446.34,2626.43,262.1,196.8,0.97
2023-05-10,austin,all,455,6147,481,54,16549.06,3154.11,230.4,188.2,0.9459
2023-05-11,austin,all,421,5828,449,42,15189.48,2680.55,186.9,138.6,0.9376
2023-05-12,austin,all,506,7015,533,55,18103.11,3454.57,265.3,195.2,0.9493
2023-05-13,austin,all,595,7804,632,49,20044.15,3670.83,313.1,226.9,0.9415
2023-05-14,austin,all,502,7036,536,41,17346.12,2959.4,247.3,191.4,0.9366
2023-05-15,austin,all,369,5405,389,39,13650.68,2678.64,169.9,132.8,0.9486
2023-05-16,austin,all,444,6041,462,49,15801.05,2945.26,234.1,183.8,0.961
2023-05-17,austin,all,425,5921,446,46,14871.52,2668.07,199.1,146.8,0.9529
2023-05-18,austin,all,443,6487,472,33,17325.94,3311.01,219.8,172.6,0.9386
2023-05-19,austin,all,471,6627,492,41,19231.89,3555.56,216.7,159.6,0.9573
2023-05-20,austin,all,455,6154,483,33,16560.64,2832.67,255.7,203.4,0.942
2023-05-21,austin,all,479,6667,497,52,16170.33,3064.4,261.7,195.6,0.9638
2023-05-22,austin,all,417,5962,449,36,15522.17,3090.25,208.1,158.6,0.9287
2023-05-23,austin,all,433,5875,459,40,14156.59,2500.89,237.4,179.6,0.9434
2023-05-24,austin,all,462,6250,487,46,15724.61,3080.26,236.1,178.7,0.9487
2023-05-25,austin,all,458,6432,490,32,17062.75,3218.54,219.4,173.8,0.9347
2023-05-26,austin,all,505,6928,540,44,17157.22,2956.82,261.2,214.1,0.9352
2023-05-27,austin,all,569,7647,589,61,20461.09,3926.47,277.0,214.0,0.966
2023-05-28,austin,all,459,6355,480,39,15510.7,2842.25,237.6,180.6,0.9562
2023-05-29,austin,all,367,5418,386,36,13433.18,2603.51,191.3,143.4,0.9508
2023-05-30,austin,all,366,5456,383,44,14109.27,2667.67,206.1,161.3,0.9556
2023-05-31,austin,all,437,6166,457,33,15461.74,2629.79,212.8,162.8,0.9562
2023-06-01,austin,all,461,6389,483,38,16810.16,2921.42,262.1,209.0,0.9545
2023-06-02,austin,all,491,6716,509,51,17190.44,3104.13,243.7,190.2,0.9646
2023-06-03,austin,all,537,7227,556,54,18869.61,3480.61,250.4,190.6,0.9658
2023-06-04,austin,all,502,6750,524,60,17561.34,3476.51,263.8,215.1,0.958
2023-06-05,austin,all,439,6023,454,31,16653.17,3241.69,259.4,187.1,0.967
2023-06-06,austin,all,424,5954,448,48,14382.23,2790.85,235.2,185.6,0.9464
2023-06-07,austin,all,444,6223,461,42,15937.1,2967.29,247.5,188.4,0.9631
2023-06-08,austin,all,424,5985,438,34,15793.12,2728.83,194.8,142.6,0.968
2023-06-09,austin,all,500,6873,536,48,19080.19,3670.54,265.7,193.8,0.9328
2023-06-10,austin,all,521,7354,552,47,19435.44,3354.49,262.0,205.7,0.9438
2023-06-11,austin,all,512,6841,550,40,18620.13,3216.51,246.9,181.4,0.9309
2023-06-12,austin,all,434,6167,468,35,15390.41,2734.15,206.0,166.0,0.9274
2023-06-13,austin,all,413,5876,438,35,15771.93,3117.75,203.2,152.6,0.9429
2023-06-14,austin,all,437,6224,468,43,15258.87,2937.3,203.4,153.4,0.9338
2023-06-15,austin,all,433,6271,449,32,15131.07,2607.08,209.2,164.4,0.9644
2023-06-16,austin,all,503,6892,536,37,19601.06,3872.53,274.0,203.3,0.9384
2023-06-17,austin,all,525,7109,555,45,19507.68,3774.76,282.1,203.3,0.9459
2023-06-18,austin,all,509,7065,541,54,18945.99,3563.92,272.7,208.5,0.9409
2023-06-19,austin,all,421,5818,436,50,15826.38,2750.77,203.8,157.5,0.9656
2023-06-20,austin,all,434,6161,467,31,15765.87,2831.61,216.6,165.6,0.9293
2023-06-21,austin,all,392,5699,412,46,13279.47,2377.3,212.0,162.3,0.9515
2023-06-22,austin,all,454,6234,485,47,16779.1,3174.63,226.7,178.3,0.9361
2023-06-23,austin,all,494,6734,533,57,18014.56,3380.18,247.2,198.9,0.9268
2023-06-24,austin,all,552,7429,593,53,19282.57,3438.41,288.1,218.0,0.9309
2023-06-25,austin,all,520,6986,544,48,17946.49,3218.4,291.1,232.6,0.9559
2023-06-26,austin,all,357,5131,375,39,13000.18,2412.23,212.5,154.3,0.952
2023-06-27,austin,all,407,5803,432,40,13846.96,2705.17,164.1,126.0,0.9421
2023-06-28,austin,all,425,5874,449,49,15401.27,2676.54,214.8,162.7,0.9465
2023-06-29,austin,all,480,6525,504,55,17288.7,3315.49,243.1,186.4,0.9524
2023-06-30,austin,all,521,7115,554,50,18903.21,3778.19,273.0,199.1,0.9404
2023-07-01,austin,all,565,7830,608,56,21037.69,4049.59,311.6,228.7,0.9293
2023-07-02,austin,all,517,6836,541,48,19457.33,3565.5,207.8,155.7,0.9556
2023-07-03,austin,all,377,5375,391,39,13270.97,2547.37,184.4,137.8,0.9642
2023-07-04,austin,all,437,6123,465,45,16644.18,3259.27,252.4,191.4,0.9398
2023-07-05,austin,all,417,5922,442,43,15053.55,2906.16,227.1,173.9,0.9434
2023-07-06,austin,all,448,6276,482,33,17785.5,3030.34,211.6,157.0,0.9295
2023-07-07,austin,all,529,7383,565,63,18743.32,3260.3,284.7,222.6,0.9363
2023-07-08,austin,all,575,7929,604,50,19296.61,3342.45,293.8,222.6,0.952
2023-07-09,austin,all,512,7094,544,42,19466.96,3327.97,239.1,173.6,0.9412
2023-07-10,austin,all,409,5690,439,33,15246.19,2918.66,182.4,135.8,0.9317
2023-07-11,austin,all,438,6160,459,32,16947.55,3017.02,208.1,161.5,0.9542
2023-07-12,austin,all,419,5805,432,39,15530.28,2976.51,212.4,165.8,0.9699
2023-07-13,austin,all,438,6273,465,32,17857.49,3392.62,199.4,159.5,0.9419
2023-07-14,austin,all,496,6818,512,39,17933.02,3330.31,237.1,176.5,0.9688
2023-07-15,austin,all,563,7603,606,40,21624.55,3714.91,247.0,191.7,0.929
2023-07-16,austin,all,531,7137,551,42,18872.29,3381.14,268.8,206.3,0.9637
2023-07-17,austin,all,404,5868,424,48,15108.59,2580.75,242.0,194.8,0.9528
2023-07-18,austin,all,432,6056,465,42,16302.55,3216.5,220.6,174.9,0.929
2023-07-19,austin,all,431,6173,446,32,16386.37,2937.4,182.8,134.0,0.9664
2023-07-20,austin,all,507,7018,522,50,19223.82,3322.81,263.5,215.0,0.9713
2023-07-21,austin,all,553,7299,572,55,16917.91,2877.32,277.2,209.4,0.9668
2023-07-22,austin,all,548,7914,591,53,19933.32,3754.35,253.2,206.5,0.9272
2023-07-23,austin,all,506,7020,546,44,17937.92,3383.61,277.7,207.9,0.9267
2023-07-24,austin,all,446,6255,468,46,15971.42,3191.85,236.9,181.7,0.953
2023-07-25,austin,all,418,5891,446,32,15040.8,2687.16,202.0,156.6,0.9372
2023-07-26,austin,all,425,5886,453,34,16270.65,2788.72,171.5,124.6,0.9382
2023-07-27,austin,all,476,6694,493,57,17549.98,3393.84,237.9,188.3,0.9655
2023-07-28,austin,all,522,7219,544,47,18569.51,3326.49,232.1,169.5,0.9596
2023-07-29,austin,all,577,8051,620,45,19514.38,3511.02,276.0,203.3,0.9306
2023-07-30,austin,all,540,7567,561,44,21220.83,4185.43,273.2,204.6,0.9626
2023-07-31,austin,all,402,5747,425,43,14198.1,2658.75,178.7,145.8,0.9459
2023-08-01,austin,all,390,5563,406,30,14141.97,2573.99,178.6,146.0,0.9606
2023-08-02,austin,all,419,5859,443,37,16929.04,3360.7,199.0,153.0,0.9458
2023-08-03,austin,all,471,6665,490,41,16658.47,2964.52,205.2,158.7,0.9612
2023-08-04,austin,all,481,6664,501,39,17314.5,2954.62,266.7,197.7,0.9601
2023-08-05,austin,all,523,7297,540,49,19311.11,3416.64,275.5,209.9,0.9685
2023-08-06,austin,all,530,7356,572,40,17791.65,3048.13,269.5,220.6,0.9266
2023-08-07,austin,all,397,5661,411,37,13243.01,2413.31,176.7,141.2,0.9659
2023-08-08,austin,all,400,5722,420,29,14248.42,2777.47,190.8,150.7,0.9524
2023-08-09,austin,all,449,6240,472,53,16022.21,3192.51,211.2,157.9,0.9513
2023-08-10,austin,all,482,6612,504,48,17711.07,3382.98,230.7,183.7,0.9563
2023-08-11,austin,all,527,7386,564,39,18294.89,3618.43,242.3,197.9,0.9344
2023-08-12,austin,all,586,7845,613,47,21853.12,3982.86,265.6,217.5,0.956
2023-08-13,austin,all,550,7415,584,59,17910.2,3207.38,292.2,227.9,0.9418
2023-08-14,austin,all,425,5969,449,45,15457.98,2699.38,192.5,141.7,0.9465
2023-08-15,austin,all,440,6015,472,39,16349.22,3025.04,204.8,167.2,0.9322
2023-08-16,austin,all,436,6168,467,34,16175.34,2908.46,246.0,190.4,0.9336
2023-08-17,austin,all,480,6716,500,46,17377.41,3010.22,234.4,169.7,0.96
2023-08-18,austin,all,531,7245,567,45,18741.58,3710.04,210.8,153.5,0.9365
2023-08-19,austin,all,548,7484,586,41,19810.11,3441.24,288.9,224.7,0.9352
2023-08-20,austin,all,494,6692,532,43,19143.48,3679.23,227.9,183.1,0.9286
2023-08-21,austin,all,410,5769,442,44,14516.45,2497.44,207.9,169.3,0.9276
2023-08-22,austin,all,457,6378,488,40,17496.27,3251.04,206.9,168.5,0.9365
2023-08-23,austin,all,409,5849,430,29,15777.37,3001.55,188.6,146.7,0.9512
2023-08-24,austin,all,485,6929,507,37,16166.02,2861.97,236.1,193.2,0.9566
2023-08-25,austin,all,509,7059,546,51,18459.46,3180.0,258.1,189.7,0.9322
2023-08-26,austin,all,572,7884,615,55,19857.34,3729.23,259.8,189.5,0.9301
2023-08-27,austin,all,533,7149,552,55,17993.63,3384.37,249.5,180.4,0.9656
2023-08-28,austin,all,444,6311,470,44,16847.78,3021.81,238.1,189.9,0.9447
